,cintID,id_recode,sessionID,Duration,question,state,age,politics,education,gender,answer,asocial_response,asocial_conf,asocial_qual,TrueChance,neighbors,p,condition,social_response,social_conf,social_qual,social_correct_ref,pol_recode,social_correct,asocial_correct,p_recode,cond_recode,state_recode
5064,44fdda50-49cf-3f7f-4858-ecd627c9de83,262,be767756-0594-4d2d-b0b1-7af4c48121e2_S1,333,KY_T_1,KY,35-44,Liberal,Some College,Female,True,True,100,It is certainly correct,30.0,17,0.5,left,True,92,It is certainly correct,1.0,3,True,True,False,1,1
5065,44fdda50-49cf-3f7f-4858-ecd627c9de83,262,be767756-0594-4d2d-b0b1-7af4c48121e2_S1,333,MT_T_1,MT,35-44,Liberal,Some College,Female,True,True,96,It is certainly correct,83.0,8,0.5,left,True,86,It is probably correct,1.0,3,True,True,False,1,5
5066,44fdda50-49cf-3f7f-4858-ecd627c9de83,262,be767756-0594-4d2d-b0b1-7af4c48121e2_S1,333,MO_T_1,MO,35-44,Liberal,Some College,Female,True,True,86,It is certainly correct,87.0,7,0.5,unpoliticized,True,91,It is probably correct,1.0,3,True,True,False,0,4
5067,44fdda50-49cf-3f7f-4858-ecd627c9de83,262,be767756-0594-4d2d-b0b1-7af4c48121e2_S1,333,MN_T_1,MN,35-44,Liberal,Some College,Female,True,True,87,It is certainly correct,16.0,3,0.5,left,True,100,It is certainly correct,1.0,3,True,True,False,1,3
5068,44fdda50-49cf-3f7f-4858-ecd627c9de83,262,be767756-0594-4d2d-b0b1-7af4c48121e2_S1,333,WA_F_1,WA,35-44,Liberal,Some College,Female,False,True,92,It is certainly correct,11.0,10,0.98,unpoliticized,True,100,It is certainly correct,0.0,3,False,False,True,0,9
5069,44fdda50-49cf-3f7f-4858-ecd627c9de83,262,be767756-0594-4d2d-b0b1-7af4c48121e2_S1,333,FL_T_1,FL,35-44,Liberal,Some College,Female,True,True,100,It is certainly correct,100.0,9,0.98,left,True,100,It is certainly correct,1.0,3,True,True,True,1,0
5070,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,NJ_T_1,NJ,18-24,Liberal,College,Female,True,True,100,It is certainly correct,100.0,6,0.98,left,True,100,It is certainly correct,1.0,3,True,True,True,1,7
5071,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,FL_F_1,FL,18-24,Liberal,College,Female,False,False,86,It is probably correct,2.0,6,0.98,left,False,100,It is certainly correct,1.0,3,True,True,True,1,0
5072,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,WA_F_1,WA,18-24,Liberal,College,Female,False,False,81,It is probably correct,0.0,8,0.98,left,False,100,It is certainly correct,1.0,3,True,True,True,1,9
5073,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,MN_F_1,MN,18-24,Liberal,College,Female,False,False,100,It is certainly correct,55.0,10,0.98,unpoliticized,False,96,It is probably correct,1.0,3,True,True,True,0,3
5074,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,MT_T_1,MT,18-24,Liberal,College,Female,True,True,96,It is probably correct,100.0,7,0.98,left,True,100,It is certainly correct,1.0,3,True,True,True,1,5
5075,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,KY_F_1,KY,18-24,Liberal,College,Female,False,False,64,I am unsure if it is correct,6.0,12,0.98,left,False,100,It is certainly correct,1.0,3,True,True,True,1,1
5076,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,MO_T_1,MO,18-24,Liberal,College,Female,True,True,92,It is probably correct,50.0,7,0.5,left,True,100,It is certainly correct,1.0,3,True,True,False,1,4
5077,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,ND_F_1,ND,18-24,Liberal,College,Female,False,False,100,It is certainly correct,70.0,4,0.5,unpoliticized,False,100,It is certainly correct,1.0,3,True,True,False,0,6
5078,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,MI_T_1,MI,18-24,Liberal,College,Female,True,True,100,It is certainly correct,100.0,9,0.98,left,True,100,It is certainly correct,1.0,3,True,True,True,1,2
5079,0df2f434-5140-1660-473c-c2d9eb5ec7e7,47,50c49289-0df4-4cf8-b7b5-66bd9e47d103_S1,475,OH_T_1,OH,18-24,Liberal,College,Female,True,True,100,It is certainly correct,48.0,10,0.5,left,True,100,It is certainly correct,1.0,3,True,True,False,1,8
5080,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,WA_T_1,WA,25-34,Moderate,College,Female,True,False,80,It is probably correct,5.0,7,0.98,right,False,81,I am unsure if it is correct,0.0,2,False,False,True,2,9
5081,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,NJ_T_1,NJ,25-34,Moderate,College,Female,True,True,76,I am unsure if it is correct,9.0,11,0.5,left,False,84,I am unsure if it is correct,1.0,2,False,True,False,1,7
5082,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,MO_T_1,MO,25-34,Moderate,College,Female,True,False,67,I am unsure if it is correct,10.0,11,0.98,left,False,83,I am unsure if it is correct,0.0,2,False,False,True,1,4
5083,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,FL_F_1,FL,25-34,Moderate,College,Female,False,False,82,I am unsure if it is correct,42.0,10,0.5,right,False,85,I am unsure if it is correct,1.0,2,True,True,False,2,0
5084,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,ND_F_1,ND,25-34,Moderate,College,Female,False,True,85,It is probably correct,85.0,9,0.98,unpoliticized,True,82,I am unsure if it is correct,0.0,2,False,False,True,0,6
5085,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,MI_T_1,MI,25-34,Moderate,College,Female,True,True,87,I am unsure if it is correct,20.0,11,0.5,right,False,83,I am unsure if it is correct,1.0,2,False,True,False,2,2
5086,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,KY_T_1,KY,25-34,Moderate,College,Female,True,False,87,I am unsure if it is correct,0.0,4,0.98,left,False,81,I am unsure if it is correct,0.0,2,False,False,True,1,1
5087,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,MN_T_1,MN,25-34,Moderate,College,Female,True,True,80,I am unsure if it is correct,81.0,15,0.98,unpoliticized,True,86,I am unsure if it is correct,1.0,2,True,True,True,0,3
5088,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,MT_F_1,MT,25-34,Moderate,College,Female,False,True,68,I am unsure if it is correct,80.0,12,0.98,right,True,85,I am unsure if it is correct,0.0,2,False,False,True,2,5
5089,f7176739-e782-8e84-a231-513c3a68f1e0,945,1cb31a3d-1888-4b0f-8923-34ffb4a8a7bd_S1,275,OH_F_1,OH,25-34,Moderate,College,Female,False,False,81,I am unsure if it is correct,6.0,6,0.98,right,False,90,I am unsure if it is correct,1.0,2,True,True,True,2,8
5090,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,MI_F_1,MI,35-44,Liberal,College,Female,False,True,100,It is certainly correct,86.0,12,0.98,right,True,93,It is certainly correct,0.0,3,False,False,True,2,2
5091,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,MO_F_1,MO,35-44,Liberal,College,Female,False,True,99,It is certainly correct,97.0,8,0.98,right,True,96,It is certainly correct,0.0,3,False,False,True,2,4
5092,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,KY_F_1,KY,35-44,Liberal,College,Female,False,True,90,It is certainly correct,20.0,3,0.98,unpoliticized,True,92,It is probably correct,0.0,3,False,False,True,0,1
5093,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,MN_T_1,MN,35-44,Liberal,College,Female,True,True,96,It is certainly correct,25.0,4,0.5,unpoliticized,True,91,It is certainly correct,1.0,3,True,True,False,0,3
5094,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,NJ_T_1,NJ,35-44,Liberal,College,Female,True,False,99,It is certainly correct,7.0,9,0.98,right,False,97,It is certainly correct,0.0,3,False,False,True,2,7
5095,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,MT_F_1,MT,35-44,Liberal,College,Female,False,True,90,It is probably correct,36.0,10,0.98,unpoliticized,True,95,It is certainly correct,0.0,3,False,False,True,0,5
5096,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,OH_T_1,OH,35-44,Liberal,College,Female,True,True,93,It is certainly correct,50.0,2,0.5,unpoliticized,True,91,It is certainly correct,1.0,3,True,True,False,0,8
5097,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,ND_F_1,ND,35-44,Liberal,College,Female,False,False,93,It is certainly correct,28.0,6,0.98,left,False,91,It is certainly correct,1.0,3,True,True,True,1,6
5098,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,WA_T_1,WA,35-44,Liberal,College,Female,True,False,83,I am unsure if it is correct,50.0,9,0.5,right,False,79,It is probably correct,0.0,3,False,False,False,2,9
5099,0c78f62d-eefa-1923-cd25-c053b4d1b9fe,40,1691df8d-17e1-4153-896f-6c5e1c00d199_S1,212,FL_T_1,FL,35-44,Liberal,College,Female,True,True,96,It is certainly correct,14.0,4,0.5,left,True,99,It is certainly correct,1.0,3,True,True,False,1,0
5100,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,ND_F_1,ND,25-34,Liberal,College,Male,False,True,86,It is certainly correct,66.0,12,0.5,right,False,88,It is probably correct,0.0,3,True,False,False,2,6
5101,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,WA_F_1,WA,25-34,Liberal,College,Male,False,False,92,It is probably correct,4.0,8,0.5,left,True,84,It is certainly correct,1.0,3,False,True,False,1,9
5102,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,KY_T_1,KY,25-34,Liberal,College,Male,True,True,86,I am unsure if it is correct,30.0,9,0.5,left,False,68,I am unsure if it is correct,1.0,3,False,True,False,1,1
5103,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,OH_F_1,OH,25-34,Liberal,College,Male,False,True,89,It is certainly correct,60.0,5,0.5,right,True,86,It is probably correct,0.0,3,False,False,False,2,8
5104,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,MN_T_1,MN,25-34,Liberal,College,Male,True,True,86,It is probably correct,93.0,6,0.98,left,True,82,It is probably correct,1.0,3,True,True,True,1,3
5105,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,MO_F_1,MO,25-34,Liberal,College,Male,False,True,90,It is probably correct,86.0,4,0.98,right,False,92,It is probably correct,0.0,3,True,False,True,2,4
5106,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,MT_T_1,MT,25-34,Liberal,College,Male,True,True,87,It is certainly correct,99.0,9,0.5,unpoliticized,False,87,It is probably correct,1.0,3,False,True,False,0,5
5107,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,FL_F_1,FL,25-34,Liberal,College,Male,False,False,92,It is probably correct,83.0,7,0.5,left,True,87,It is probably correct,1.0,3,False,True,False,1,0
5108,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,MI_F_1,MI,25-34,Liberal,College,Male,False,True,95,I am unsure if it is correct,4.0,14,0.98,unpoliticized,False,97,It is probably correct,0.0,3,True,False,True,0,2
5109,4c52c712-a9b0-2684-e71a-f179d6b2bcc4,301,470f9648-ed04-4e1c-ac27-03e7e5315354_S1,410,NJ_F_1,NJ,25-34,Liberal,College,Male,False,False,89,It is probably correct,0.0,11,0.98,left,True,88,It is probably correct,1.0,3,False,True,True,1,7
5110,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,OH_T_1,OH,55-64,Moderate,High School,Female,True,True,88,It is certainly correct,100.0,8,0.98,right,True,87,It is certainly correct,1.0,2,True,True,True,2,8
5111,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,MO_F_1,MO,55-64,Moderate,High School,Female,False,True,86,It is certainly correct,36.0,8,0.5,unpoliticized,True,85,It is certainly correct,0.0,2,False,False,False,0,4
5112,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,MI_F_1,MI,55-64,Moderate,High School,Female,False,True,81,It is probably correct,70.0,4,0.5,left,True,82,It is certainly correct,0.0,2,False,False,False,1,2
5113,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,ND_F_1,ND,55-64,Moderate,High School,Female,False,True,89,It is certainly correct,80.0,3,0.5,unpoliticized,True,87,It is certainly correct,0.0,2,False,False,False,0,6
5114,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,WA_T_1,WA,55-64,Moderate,High School,Female,True,True,83,It is probably correct,83.0,8,0.98,right,True,84,It is probably correct,1.0,2,True,True,True,2,9
5115,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,MN_F_1,MN,55-64,Moderate,High School,Female,False,True,84,It is certainly correct,9.0,13,0.98,right,True,84,It is certainly correct,0.0,2,False,False,True,2,3
5116,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,KY_F_1,KY,55-64,Moderate,High School,Female,False,True,88,It is certainly correct,71.0,12,0.5,left,True,82,It is probably correct,0.0,2,False,False,False,1,1
5117,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,FL_F_1,FL,55-64,Moderate,High School,Female,False,True,85,It is probably correct,94.0,12,0.98,left,True,83,It is certainly correct,0.0,2,False,False,True,1,0
5118,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,MT_F_1,MT,55-64,Moderate,High School,Female,False,True,83,It is certainly correct,34.0,8,0.5,right,True,85,It is certainly correct,0.0,2,False,False,False,2,5
5119,32d49048-0366-7943-6140-a6ff256c5590,189,1c221eb3-c63a-489e-8f15-d70773041dd8_S1,324,NJ_T_1,NJ,55-64,Moderate,High School,Female,True,True,88,It is certainly correct,9.0,9,0.5,unpoliticized,True,84,It is certainly correct,1.0,2,True,True,False,0,7
5120,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,NJ_T_1,NJ,55-64,Moderate,College,Male,True,False,70,I am unsure if it is correct,8.0,5,0.5,right,False,70,I am unsure if it is correct,0.0,2,False,False,False,2,7
5121,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,MN_T_1,MN,55-64,Moderate,College,Male,True,True,90,It is probably correct,56.0,10,0.5,right,True,91,It is probably correct,1.0,2,True,True,False,2,3
5122,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,FL_T_1,FL,55-64,Moderate,College,Male,True,False,70,I am unsure if it is correct,64.0,11,0.5,unpoliticized,False,65,I am unsure if it is correct,0.0,2,False,False,False,0,0
5123,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,MT_T_1,MT,55-64,Moderate,College,Male,True,True,70,I am unsure if it is correct,30.0,6,0.5,right,True,69,I am unsure if it is correct,1.0,2,True,True,False,2,5
5124,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,MO_T_1,MO,55-64,Moderate,College,Male,True,True,70,It is probably correct,18.0,6,0.98,right,True,65,It is probably correct,1.0,2,True,True,True,2,4
5125,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,OH_F_1,OH,55-64,Moderate,College,Male,False,False,100,It is certainly correct,0.0,3,0.98,left,False,100,It is certainly correct,1.0,2,True,True,True,1,8
5126,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,ND_F_1,ND,55-64,Moderate,College,Male,False,False,95,It is probably correct,40.0,6,0.5,unpoliticized,False,80,It is probably correct,1.0,2,True,True,False,0,6
5127,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,MI_F_1,MI,55-64,Moderate,College,Male,False,False,100,It is certainly correct,7.0,4,0.98,right,False,100,It is certainly correct,1.0,2,True,True,True,2,2
5128,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,WA_T_1,WA,55-64,Moderate,College,Male,True,False,76,It is probably correct,16.0,6,0.98,left,False,65,I am unsure if it is correct,0.0,2,False,False,True,1,9
5129,cab8e0e8-bb8c-07ab-0de0-d693059fee34,781,bdf413f5-b260-4d1d-abbe-b29d4783f234_S1,425,KY_T_1,KY,55-64,Moderate,College,Male,True,False,70,I am unsure if it is correct,57.0,4,0.5,unpoliticized,False,60,I am unsure if it is correct,0.0,2,False,False,False,0,1
5130,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,FL_F_1,FL,45-54,Liberal,Graduate Degree or Higher,Female,False,True,98,It is probably correct,98.0,8,0.98,right,True,100,It is certainly correct,0.0,3,False,False,True,2,0
5131,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,MT_T_1,MT,45-54,Liberal,Graduate Degree or Higher,Female,True,True,100,It is certainly correct,76.0,7,0.98,unpoliticized,True,100,It is certainly correct,1.0,3,True,True,True,0,5
5132,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,MN_F_1,MN,45-54,Liberal,Graduate Degree or Higher,Female,False,True,92,It is probably correct,81.0,9,0.5,right,True,100,It is certainly correct,0.0,3,False,False,False,2,3
5133,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,NJ_F_1,NJ,45-54,Liberal,Graduate Degree or Higher,Female,False,True,91,It is probably correct,94.0,5,0.98,right,True,100,It is certainly correct,0.0,3,False,False,True,2,7
5134,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,ND_T_1,ND,45-54,Liberal,Graduate Degree or Higher,Female,True,True,98,It is certainly correct,96.0,10,0.98,left,True,100,It is certainly correct,1.0,3,True,True,True,1,6
5135,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,WA_T_1,WA,45-54,Liberal,Graduate Degree or Higher,Female,True,False,81,It is probably correct,6.0,6,0.98,right,False,100,It is certainly correct,0.0,3,False,False,True,2,9
5136,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,MO_F_1,MO,45-54,Liberal,Graduate Degree or Higher,Female,False,True,100,It is certainly correct,100.0,8,0.98,right,True,100,It is certainly correct,0.0,3,False,False,True,2,4
5137,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,KY_T_1,KY,45-54,Liberal,Graduate Degree or Higher,Female,True,True,97,It is certainly correct,96.0,10,0.5,left,True,100,It is certainly correct,1.0,3,True,True,False,1,1
5138,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,MI_F_1,MI,45-54,Liberal,Graduate Degree or Higher,Female,False,True,91,It is probably correct,8.0,10,0.98,unpoliticized,False,100,It is certainly correct,0.0,3,True,False,True,0,2
5139,c6191ebb-f502-f7c1-acb3-2832c208e26d,759,1fd2d1e9-d87f-4a82-b3ee-eb4b6296f963_S1,354,OH_F_1,OH,45-54,Liberal,Graduate Degree or Higher,Female,False,False,100,It is certainly correct,85.0,7,0.98,unpoliticized,False,100,It is certainly correct,1.0,3,True,True,True,0,8
5140,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,WA_T_1,WA,18-24,Liberal,Some College,Female,True,True,80,It is probably correct,80.0,8,0.5,unpoliticized,True,86,It is probably correct,1.0,3,True,True,False,0,9
5141,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,ND_T_1,ND,18-24,Liberal,Some College,Female,True,False,65,I am unsure if it is correct,50.0,10,0.5,right,True,80,It is certainly correct,0.0,3,True,False,False,2,6
5142,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,MO_F_1,MO,18-24,Liberal,Some College,Female,False,False,80,It is probably correct,50.0,5,0.5,left,False,80,It is probably correct,1.0,3,True,True,False,1,4
5143,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,NJ_T_1,NJ,18-24,Liberal,Some College,Female,True,True,78,It is probably correct,100.0,5,0.98,left,True,100,It is certainly correct,1.0,3,True,True,True,1,7
5144,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,MN_F_1,MN,18-24,Liberal,Some College,Female,False,False,79,It is probably correct,56.0,12,0.5,unpoliticized,False,85,It is probably correct,1.0,3,True,True,False,0,3
5145,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,FL_F_1,FL,18-24,Liberal,Some College,Female,False,False,90,It is certainly correct,90.0,10,0.5,unpoliticized,False,100,It is certainly correct,1.0,3,True,True,False,0,0
5146,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,MT_T_1,MT,18-24,Liberal,Some College,Female,True,True,96,It is certainly correct,44.0,8,0.5,left,True,100,It is certainly correct,1.0,3,True,True,False,1,5
5147,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,OH_T_1,OH,18-24,Liberal,Some College,Female,True,True,80,It is probably correct,95.0,11,0.98,unpoliticized,True,100,It is certainly correct,1.0,3,True,True,True,0,8
5148,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,MI_F_1,MI,18-24,Liberal,Some College,Female,False,False,90,It is certainly correct,0.0,7,0.98,left,False,100,It is certainly correct,1.0,3,True,True,True,1,2
5149,ccfe61ad-db57-8703-4ba5-57d51454427e,794,c2e9e8ce-d14c-4a0a-bd4b-94f91f80abbd_S1,439,KY_T_1,KY,18-24,Liberal,Some College,Female,True,True,80,It is probably correct,99.0,8,0.98,left,True,100,It is certainly correct,1.0,3,True,True,True,1,1
5150,7e41dcd2-c9c6-3517-f4da-ea6a37d79e01,482,9bdfeb11-e34a-4bde-bc88-693c77deec38_S1,343,WA_T_1,WA,25-34,Liberal,High School,Female,True,True,75,It is probably correct,18.0,11,0.5,left,True,100,It is certainly correct,1.0,3,True,True,False,1,9
5151,7e41dcd2-c9c6-3517-f4da-ea6a37d79e01,482,9bdfeb11-e34a-4bde-bc88-693c77deec38_S1,343,MT_F_1,MT,25-34,Liberal,High School,Female,False,False,75,I am unsure if it is correct,0.0,7,0.98,left,False,100,It is certainly correct,1.0,3,True,True,True,1,5
5152,7e41dcd2-c9c6-3517-f4da-ea6a37d79e01,482,9bdfeb11-e34a-4bde-bc88-693c77deec38_S1,343,MN_T_1,MN,25-34,Liberal,High School,Female,True,False,76,I am unsure if it is correct,91.0,5,0.5,unpoliticized,True,100,It is certainly correct,0.0,3,True,False,False,0,3
5153,7e41dcd2-c9c6-3517-f4da-ea6a37d79e01,482,9bdfeb11-e34a-4bde-bc88-693c77deec38_S1,343,ND_T_1,ND,25-34,Liberal,High School,Female,True,True,76,I am unsure if it is correct,98.0,9,0.98,left,True,100,It is certainly correct,1.0,3,True,True,True,1,6
5154,7e41dcd2-c9c6-3517-f4da-ea6a37d79e01,482,9bdfeb11-e34a-4bde-bc88-693c77deec38_S1,343,MO_F_1,MO,25-34,Liberal,High School,Female,False,True,92,It is certainly correct,100.0,5,0.98,right,False,100,It is certainly correct,0.0,3,True,False,True,2,4
5155,7e41dcd2-c9c6-3517-f4da-ea6a37d79e01,482,9bdfeb11-e34a-4bde-bc88-693c77deec38_S1,343,NJ_F_1,NJ,25-34,Liberal,High School,Female,False,False,76,It is probably correct,63.0,7,0.5,unpoliticized,False,100,It is certainly correct,1.0,3,True,True,False,0,7
5156,7e41dcd2-c9c6-3517-f4da-ea6a37d79e01,482,9bdfeb11-e34a-4bde-bc88-693c77deec38_S1,343,KY_T_1,KY,25-34,Liberal,High School,Female,True,False,84,I am unsure if it is correct,40.0,13,0.5,right,True,100,It is certainly correct,0.0,3,True,False,False,2,1
5157,7e41dcd2-c9c6-3517-f4da-ea6a37d79e01,482,9bdfeb11-e34a-4bde-bc88-693c77deec38_S1,343,OH_T_1,OH,25-34,Liberal,High School,Female,True,True,87,It is certainly correct,88.0,11,0.5,left,True,100,It is certainly correct,1.0,3,True,True,False,1,8
