,conf,answer,question,correct,correct_conf,incorrect_conf,difficulty,pol_recode,DEM_1,DEM_2,DEM_3,DEM_4,BSS,WSS,EIS,HBS,NUMS,RIS,CintID,edu_recode,id_recode
242,0.8200000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,25-34,Very Liberal,Graduate Degree or Higher,Female,2.3333333333333335,4,2.8,1,2,3.4,7be5348f-c45f-9ef6-0f98-02ce8e897359,4,240
243,0.76,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,65+,Conservative,Some College,Male,0.8333333333333334,3,3.0,2,2,2.4,9f87d56b-0ba8-11b8-6d7c-e3acc058beb1,2,300
246,0.10000000000000009,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,45-54,Conservative,High School,Male,2.8333333333333335,1,2.0,2,1,2.0,7f74e38b-c6c6-3525-9e9c-d55fdd97705d,1,250
247,0.52,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,45-54,Conservative,College,Female,1.3333333333333333,1,1.8,4,2,1.6,fd85c806-e035-cd21-6f11-feaece02d7d2,3,494
248,0.8400000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,35-44,Very Conservative,Graduate Degree or Higher,Female,1.6666666666666667,3,2.0,0,1,2.4,d56893dc-bbcd-39af-82cb-a5434a1b8c08,4,403
249,0.8999999999999999,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,25-34,Liberal,Graduate Degree or Higher,Male,0.6666666666666666,3,1.0,2,3,2.0,4dc4f057-b86b-08ef-2e40-c6ef85688d83,4,149
250,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,65+,Moderate,High School,Male,2.0,2,1.6,2,0,2.0,4549ef7f-09b6-693d-a368-d9628b4c3ca9,1,139
251,0.7,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,45-54,Moderate,High School,Female,1.1666666666666667,2,2.4,2,2,0.6,1162a42b-4085-70bb-883c-924931d2f6ff,1,37
253,0.8,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,45-54,Conservative,Some College,Female,1.5,2,2.2,2,0,1.8,8ce10422-c080-f2d5-0b35-32ca97b277f6,2,271
254,0.6200000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,18-24,Very Liberal,High School,Female,3.3333333333333335,1,2.2,1,0,3.0,53b27424-e398-8d44-5833-4299b97dd4f3,1,159
255,0.52,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,25-34,Conservative,College,Female,2.0,5,1.2,3,3,3.0,8cd03ade-e083-cd5c-3ac9-0cfb028b550a,3,270
256,0.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,2,45-54,Moderate,College,Male,2.0,5,2.0,1,3,3.0,32f557a0-f5da-8376-1fb7-61de609a4078,3,95
258,0.7,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,25-34,Liberal,Some College,Female,2.6666666666666665,2,1.8,2,2,3.6,ba6b0fc7-2b73-fbb8-81d0-3940b9721d13,2,354
266,0.96,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,55-64,Very Conservative,College,Male,0.6666666666666666,4,1.2,3,3,2.0,57c10059-5730-a5d3-2b4e-36eaa176e18f,3,167
269,0.8400000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,25-34,Conservative,Graduate Degree or Higher,Male,1.5,1,3.2,2,1,3.4,0a32ce65-806d-3940-d872-f8195f1929b3,4,14
270,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,25-34,Very Liberal,Graduate Degree or Higher,Male,3.0,0,1.6,2,0,2.4,edef3775-a01e-b29e-0562-01c4daa997a1,4,460
273,0.98,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,35-44,Moderate,College,Female,1.8333333333333333,3,2.4,1,3,3.2,e28fed19-28ef-48ea-650e-dba49d8a9ec1,3,431
274,0.8600000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,55-64,Moderate,Some College,Female,2.1666666666666665,1,2.0,2,3,3.0,eebbd408-17e8-3d77-511f-e290fdfda1d4,2,461
277,0.76,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,18-24,Conservative,Graduate Degree or Higher,Male,1.0,0,2.2,1,0,2.4,6e303f06-83a4-af37-da11-091b33cf34d2,4,208
278,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,25-34,Conservative,Graduate Degree or Higher,Male,1.6666666666666667,2,3.4,4,3,3.4,0bf6b7da-d061-1d5a-1ccd-81dd89a6610e,4,20
279,0.08000000000000007,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,45-54,Liberal,Some College,Female,2.3333333333333335,4,1.8,1,3,2.2,94dacc0b-4c02-7085-301c-faf188fefdd7,2,284
283,0.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,2,18-24,Moderate,College,Female,0.0,0,2.4,2,0,2.6,9de44cc6-b7b1-cf78-0ed1-7acf510d8012,3,297
284,0.72,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,2,25-34,Moderate,Graduate Degree or Higher,Male,2.6666666666666665,4,2.0,2,1,2.6,ebc0e183-44e1-3772-2a94-d7eb76aaf255,4,455
285,0.06000000000000005,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,65+,Moderate,Graduate Degree or Higher,Male,1.0,5,2.4,2,1,2.0,5f8f3344-aba5-7bb0-6553-05a4590c1d99,4,179
286,0.8200000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,65+,Very Conservative,College,Male,0.5,4,2.4,4,3,1.0,71cbe307-daa2-3649-2110-d5e0b3756dd1,3,217
287,0.5,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,18-24,Liberal,Some College,Female,3.0,4,2.6,2,3,2.4,605156ea-2d7f-d68e-bbfd-607af4c3183e,2,182
290,0.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,65+,Moderate,College,Male,1.6666666666666667,4,1.6,1,3,2.8,13ef37d8-30a2-c65c-05cf-01c4e590070c,3,39
292,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,55-64,Very Liberal,High School,Female,0.8333333333333334,5,2.8,2,3,1.4,48649baf-d766-61fe-8eb8-ad4fb160607b,1,144
293,0.8,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,65+,Very Conservative,High School,Female,0.8333333333333334,3,3.0,0,3,2.4,92d315ca-60cd-d1e0-39dd-23f8e4f4d71e,1,282
294,0.8999999999999999,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,1,65+,Conservative,High School,Male,0.16666666666666666,2,1.6,2,2,2.8,abaedd95-0143-2495-4482-eb85237ab640,1,321
296,0.30000000000000004,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,45-54,Moderate,High School,Male,1.1666666666666667,2,2.2,1,3,1.4,39ab918f-b7f9-64ea-4198-a780dc100255,1,112
297,0.8,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,55-64,Moderate,College,Female,2.5,1,2.6,2,3,2.0,bacb9127-50b0-71aa-2130-a7e0abace6f1,3,355
298,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,35-44,Very Conservative,College,Female,0.0,2,2.4,2,2,3.2,7afdd0eb-09a8-24aa-17fc-e6d6b7a03f3f,3,238
299,0.6200000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,55-64,Moderate,Some College,Male,1.1666666666666667,5,2.8,2,3,3.8,0e206743-9b69-cc0c-ca54-510b3d012d96,2,25
300,0.9199999999999999,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,25-34,Liberal,High School,Male,3.6666666666666665,1,1.6,0,1,2.2,35856142-f199-b421-6f55-57aeda70c49a,1,102
302,0.52,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,65+,Very Conservative,Some College,Male,0.0,1,1.6,3,2,1.2,7d45b5bc-bc71-09c1-afab-836e74898b6a,2,243
306,0.54,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,25-34,Moderate,Graduate Degree or Higher,Male,3.1666666666666665,1,1.6,0,1,2.2,8e665039-a663-c5f7-8c2e-664dd2f493ed,4,275
307,0.7,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,2,35-44,Moderate,College,Male,2.5,5,2.4,1,3,3.2,14913f13-cec9-ba66-7b04-09ba816cf9c7,3,40
312,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,45-54,Very Conservative,College,Male,2.1666666666666665,2,4.0,1,3,3.6,9910d80f-8747-2bfd-fa18-ee3ba74630da,3,289
313,0.30000000000000004,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,2,35-44,Moderate,Graduate Degree or Higher,Male,3.0,3,1.8,1,1,2.4,97f0c365-376e-4259-1a72-f5dbdbdd00b0,4,288
314,0.72,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,25-34,Very Liberal,Some College,Female,2.6666666666666665,1,1.8,0,1,2.0,8e278186-3377-3e08-cd91-b70c74cb8650,2,274
319,0.6799999999999999,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,25-34,Liberal,College,Female,1.3333333333333333,3,2.4,2,3,3.0,8274877f-869c-16c5-9e68-b15f46f6b0ab,3,255
320,0.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,3,45-54,Liberal,College,Female,0.8333333333333334,2,1.4,0,2,3.4,55d7edbf-0a3d-29a1-3da8-dbfc7f053d66,3,164
322,0.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,35-44,Conservative,Some College,Female,2.6666666666666665,2,1.6,3,0,3.8,186e0458-07a9-01df-844f-32459b9f3085,2,44
323,1.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,3,55-64,Liberal,High School,Male,2.0,0,2.6,2,0,3.6,7dfdb5b4-ab5c-3589-17a3-83d634e09a6d,1,248
325,0.6200000000000001,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,65+,Very Liberal,College,Male,0.8333333333333334,4,3.0,4,3,2.4,a8b92641-ab15-a68f-5356-1092d0ad0297,3,317
326,0.7,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,0,65+,Very Conservative,High School,Male,1.1666666666666667,3,1.6,2,2,2.2,c7171c72-a1f1-54b8-fd65-2a3c838510ae,1,385
328,0.6000000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,45-54,Very Conservative,Some College,Male,2.6666666666666665,1,1.6,1,3,1.6,4e93411f-37f9-c168-7908-77b87d4482cb,2,150
330,0.72,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,35-44,Very Conservative,College,Male,3.0,2,2.8,0,3,2.2,6efe5be7-1fe8-cab2-14f0-6dd5cf43283c,3,211
332,0.8999999999999999,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,1,25-34,Conservative,High School,Female,1.5,5,2.8,2,1,1.6,5827ffbc-e6c5-435d-cdab-c90c3579d169,1,168
334,0.7,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,65+,Conservative,College,Female,1.3333333333333333,4,2.0,0,3,2.6,e74eba65-8bc3-1ef8-a472-8c650a14bcb0,3,443
341,0.8799999999999999,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,65+,Very Liberal,College,Female,1.8333333333333333,2,1.0,1,3,2.4,d98f29b9-50fa-b91a-65ae-1fa47611676e,3,408
342,0.8799999999999999,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,1,35-44,Conservative,High School,Female,2.0,1,1.6,1,0,2.4,277962e2-2d1f-0b5f-92f5-5452f6951834,1,71
344,0.19999999999999996,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,45-54,Moderate,College,Male,1.6666666666666667,1,1.8,4,3,3.0,c34ae765-9b99-6775-a072-d1617b29acb0,3,376
347,0.17999999999999994,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,35-44,Conservative,Some High School,Male,1.5,2,1.0,1,3,2.0,70d5c956-b5ba-3fe5-3f41-fffeaf4f8082,0,215
348,0.41999999999999993,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,1,25-34,Conservative,High School,Male,2.8333333333333335,0,2.4,2,0,1.8,fc0760f2-95b4-fa78-ede5-562c0a233c27,1,490
349,0.8200000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,35-44,Liberal,Some College,Female,2.6666666666666665,5,2.4,1,3,4.0,a9c51ab5-410a-bf27-2fa2-2ceeb74cf763,2,319
353,0.8600000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,25-34,Conservative,Graduate Degree or Higher,Male,3.0,1,1.6,1,1,2.4,befca1c9-81d4-56cf-16de-97d7ba24b61d,4,362
354,1.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,0,45-54,Very Conservative,Some College,Female,0.0,0,2.0,2,1,2.0,1f3fbfb4-83a1-4992-d5a3-89144ba33561,2,52
356,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,55-64,Very Liberal,Some College,Male,3.3333333333333335,0,2.6,0,1,2.6,48e61260-296d-8873-0c77-24cdf7cb1eb5,2,145
360,0.7,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,35-44,Very Liberal,College,Male,2.5,3,3.2,3,2,3.4,60a11b99-c52c-9d59-4b8e-2d8a328ef04f,3,184
364,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,35-44,Moderate,College,Male,1.0,2,2.6,3,3,2.4,8d6ffd9e-711d-6bc0-8589-cb442197c04a,3,273
366,0.98,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,18-24,Liberal,Some College,Female,0.3333333333333333,3,1.2,4,3,2.8,1a224db7-218b-dc87-c8a0-7b09401a966b,2,48
367,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,25-34,Very Liberal,Some College,Male,1.1666666666666667,5,3.4,1,3,3.6,133ac948-c236-a46a-d15f-ff1163b8f79e,2,38
368,0.94,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,45-54,Conservative,Some College,Male,2.1666666666666665,2,2.4,1,1,3.4,0d9ab39a-60c0-2365-708d-85b13e68594c,2,23
370,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,55-64,Liberal,Graduate Degree or Higher,Male,0.8333333333333334,5,2.4,3,3,1.6,207fd6f2-55e6-a496-94e5-e0540468ec2a,4,56
371,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,55-64,Very Liberal,College,Male,1.8333333333333333,3,1.8,2,3,3.2,ebbbb59f-5532-21a9-5188-8390d1a56444,3,454
373,1.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,1,35-44,Conservative,College,Male,1.1666666666666667,4,1.6,2,3,4.0,1132e476-6cd9-4ed1-d861-d219ba8c5aa2,3,35
374,0.32000000000000006,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,35-44,Conservative,College,Female,2.3333333333333335,3,3.2,1,2,3.0,2dc411f0-6ab7-9b8b-2ee7-27ef2a31db24,3,85
379,0.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,2,65+,Moderate,College,Male,0.16666666666666666,3,1.8,3,3,1.0,0bcff770-eb66-bf8b-2567-c1e48cc55dad,3,18
381,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,45-54,Conservative,College,Male,2.3333333333333335,3,1.2,4,3,3.4,c182aee7-c316-dcbf-69f0-98a93198f430,3,370
382,1.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,2,35-44,Moderate,College,Female,2.0,4,1.6,1,2,4.0,63d69249-1844-981c-3c5e-a4fd8622299e,3,190
383,1.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,0,65+,Very Conservative,High School,Female,0.0,5,2.8,2,3,2.4,eaa98f85-8d06-c6f2-4392-b982f1b43b58,1,450
384,0.6000000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,45-54,Very Conservative,Graduate Degree or Higher,Male,1.5,3,3.2,4,3,3.4,d51f342b-2ca1-4bb2-f43c-023474199bff,4,401
385,0.9199999999999999,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,25-34,Conservative,Graduate Degree or Higher,Female,2.3333333333333335,3,2.2,0,2,3.8,e06de7e2-b3f9-6715-87f5-d146f3888537,4,424
386,0.96,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,35-44,Very Conservative,Graduate Degree or Higher,Male,2.8333333333333335,1,1.4,1,1,2.4,605aa945-7d3b-d5c6-b152-9f716f86ca91,4,183
389,0.3999999999999999,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,2,45-54,Moderate,High School,Female,1.8333333333333333,1,2.2,0,1,1.2,0a852b06-cca1-fdf0-6f11-1dae10eafbd0,1,15
391,0.72,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,25-34,Liberal,Graduate Degree or Higher,Female,2.1666666666666665,1,2.8,0,1,2.0,3110cdc0-671d-b037-fbd7-fb3b42ac5014,4,91
393,0.5800000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,35-44,Liberal,Some College,Male,1.3333333333333333,1,2.4,1,0,1.8,c9b678a9-5533-1585-5dbe-4e9d919d627f,2,390
395,0.98,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,1,35-44,Conservative,Graduate Degree or Higher,Male,3.0,4,3.2,2,1,1.6,2dc53aed-e595-af55-2ffa-0ceef913503b,4,86
397,0.72,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,18-24,Liberal,College,Female,2.3333333333333335,3,3.2,0,3,3.0,c0dab0a3-8658-3127-30b4-86f146e2b377,3,369
399,0.6000000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,35-44,Very Conservative,College,Female,3.0,2,1.6,1,0,2.6,1851fbe1-8c7d-bb92-baf6-cd7ae7bdbb36,3,43
400,0.43999999999999995,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,45-54,Very Conservative,Some High School,Female,1.5,2,2.4,1,3,2.8,e9c6a645-c8c0-6293-2c52-90ed9304799c,0,446
403,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,65+,Very Liberal,High School,Male,0.0,4,2.2,2,3,1.8,c4d5cae5-56a1-502e-3ff2-fcfe8320e13f,1,383
406,0.8200000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,45-54,Conservative,College,Male,0.0,3,2.0,2,3,1.8,b81970fe-ae41-0d25-f2e9-46320fbf1929,3,347
407,0.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,25-34,Very Liberal,High School,Male,3.0,0,1.6,2,1,2.4,6ecc9f1b-2c32-d8ca-270c-a9e733c219c3,1,210
408,0.8999999999999999,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,65+,Very Liberal,Graduate Degree or Higher,Female,2.0,4,2.4,3,3,2.8,c872f35d-f2c6-9d34-994a-c5596d4c478a,4,387
409,0.7,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,3,18-24,Liberal,High School,Female,3.0,3,3.0,1,1,2.6,e4517917-7234-3851-ba00-4f7a2087c5c3,1,436
412,0.98,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,18-24,Very Conservative,Graduate Degree or Higher,Male,1.1666666666666667,3,3.2,0,1,3.2,8fc90c1c-65a1-4d54-220b-3ae25552d0c8,4,278
413,0.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,45-54,Very Liberal,College,Female,1.0,4,1.2,4,3,3.2,3cb382ea-5464-17cb-59fd-b49855f16330,3,121
415,0.78,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,1,18-24,Conservative,High School,Male,3.3333333333333335,1,3.8,0,1,3.4,e01e2a04-9dc1-6969-f513-1c3501b815d2,1,422
417,0.3999999999999999,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,65+,Conservative,Some College,Male,1.3333333333333333,2,2.2,1,0,1.4,ae552eb2-18c1-6653-bfa5-187e838a2f68,2,326
418,0.74,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,1,35-44,Conservative,Graduate Degree or Higher,Male,2.6666666666666665,0,1.8,1,1,1.2,72ab8867-0ca3-e14a-4070-be801331bbb0,4,219
420,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,25-34,Liberal,College,Female,1.6666666666666667,0,1.8,1,2,2.2,da07d23d-f58a-83be-ec2a-e42c5520dcea,3,409
422,0.9199999999999999,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,55-64,Very Liberal,Some College,Female,2.1666666666666665,4,3.4,1,2,2.8,e02b4dcd-424d-f233-c1da-7b00e03d7410,2,423
423,0.52,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,45-54,Very Conservative,College,Male,1.8333333333333333,4,2.6,4,3,3.0,c9a7736e-e481-2506-4c79-458c2bebecb6,3,389
426,0.3999999999999999,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,65+,Very Liberal,Some College,Male,1.6666666666666667,5,2.0,2,2,1.8,e4b93096-a916-776b-5281-069269d21c42,2,437
427,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,45-54,Conservative,College,Female,1.3333333333333333,2,2.2,0,3,3.6,90c4371c-174a-6694-2f0b-01ef642820c9,3,280
428,0.6000000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,25-34,Very Conservative,Graduate Degree or Higher,Male,2.5,0,2.4,2,1,1.2,0e6888ef-ed25-99ea-83f8-be430f26593a,4,29
436,0.7,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,18-24,Very Liberal,Some College,Male,3.0,3,3.6,2,2,3.8,c40736ce-4e53-2738-ecd9-002cc6417914,2,380
439,0.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,45-54,Very Liberal,Some College,Male,0.6666666666666666,4,3.6,1,1,2.0,84ea82cd-4ef3-9e40-01da-b4c17decfb18,2,260
442,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,1,65+,Conservative,Graduate Degree or Higher,Female,1.3333333333333333,5,1.4,1,2,2.8,f6427eca-fc3d-373e-a8dd-48698e7f4a10,4,478
443,1.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,25-34,Very Liberal,Graduate Degree or Higher,Male,2.6666666666666665,1,2.6,2,0,2.8,cf5737df-093b-3cea-bcc8-017cbecf380b,4,394
445,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,45-54,Very Liberal,College,Female,1.5,3,2.0,4,1,2.6,d1cd7929-bc80-9aab-263e-4fe65f9c88fe,3,396
447,0.98,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,35-44,Liberal,High School,Female,1.3333333333333333,3,3.2,0,1,3.8,c4cacf55-04ed-2f9c-2142-f9e181f5358d,1,382
448,0.8200000000000001,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,3,25-34,Liberal,College,Male,3.1666666666666665,0,2.4,2,0,2.4,c060044e-6e70-b8ba-8a59-324bc4c8df9b,3,367
451,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,45-54,Liberal,High School,Male,3.0,0,1.8,2,1,2.4,0a23a429-d771-5096-c83e-9208c146e3fe,1,13
453,0.72,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,3,65+,Liberal,Some College,Female,2.1666666666666665,1,2.8,1,3,3.0,39f8a246-a2b8-ecae-1251-94d34b0b9498,2,113
454,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,25-34,Liberal,College,Male,2.6666666666666665,3,2.8,0,2,2.2,083d4cf7-6322-ba8d-d6e0-7a1608c05323,3,8
456,0.7,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,35-44,Liberal,College,Female,3.3333333333333335,0,2.0,1,0,2.2,380f06f1-fdbc-c775-e4e6-3024cec6d527,3,108
458,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,45-54,Very Conservative,Some College,Male,2.3333333333333335,1,2.0,1,0,2.0,77d2bf81-757a-4183-3996-89f97940c555,2,230
461,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,65+,Very Conservative,Some College,Male,1.1666666666666667,4,2.2,3,2,2.8,519b7472-f5b2-2319-7065-42b0b6e1c5af,2,154
463,0.8,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,3,25-34,Liberal,College,Female,1.1666666666666667,4,1.8,2,3,3.2,29cbadc8-d2e0-5901-20df-9be06cc0651f,3,76
468,0.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,0,65+,Very Conservative,High School,Male,1.0,1,1.6,1,2,1.8,33de4b99-b795-035e-348e-7df5403d8144,1,97
469,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,65+,Very Liberal,Some College,Male,0.3333333333333333,5,1.8,3,3,4.0,b082c4bf-c8ea-8c1f-68a8-f2a95a23fe65,2,331
472,0.9199999999999999,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,25-34,Very Liberal,Graduate Degree or Higher,Male,3.1666666666666665,3,2.4,2,2,2.0,35a9e7c4-2fa0-5e93-42d3-d182e65b9f1c,4,103
478,1.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,35-44,Very Conservative,Graduate Degree or Higher,Male,1.5,3,1.8,4,3,3.2,ea1eb3bf-af56-cc56-f6a8-85354f2e1a6b,4,448
479,0.8,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,0,45-54,Very Conservative,Some College,Male,0.8333333333333334,4,2.8,3,3,3.0,3d00f72c-b115-8ad7-e83b-c12b0a6b04f8,2,122
480,0.0,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,25-34,Very Liberal,High School,Male,0.0,3,2.0,2,2,2.4,6049d07f-77b7-8fbd-a168-e66228ebc7a3,1,181
482,0.76,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,0,35-44,Very Conservative,Some College,Male,3.5,0,2.0,1,1,2.4,74ef4eb0-8235-6f60-07a7-78c4c86fb666,2,224
485,1.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,35-44,Very Liberal,Graduate Degree or Higher,Male,3.3333333333333335,1,2.0,1,2,2.4,bb7f02ad-ce41-cc02-97ba-3454588c7b79,4,357
487,0.8400000000000001,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,25-34,Very Liberal,College,Male,3.5,0,1.6,1,1,2.6,44adecd9-c104-3c62-45ce-da8683c9f20d,3,138
488,0.08000000000000007,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,35-44,Very Liberal,Graduate Degree or Higher,Female,1.5,3,2.4,3,2,2.2,1f594e07-f1dd-d56b-b210-7872a74c45db,4,53
489,0.3999999999999999,True,Maine_False,False,80.27631578947368,87.12,0.30278884462151395,4,35-44,Very Liberal,Graduate Degree or Higher,Male,0.6666666666666666,5,2.0,2,2,4.0,c9e6040c-24cd-4286-1c1b-32cd4d7422db,4,391
491,1.0,False,Maine_False,True,80.27631578947368,87.12,0.30278884462151395,4,18-24,Very Liberal,College,Male,2.8333333333333335,1,1.6,1,1,2.4,4683e8e3-1556-fb93-76f4-dea8dc798337,3,140
